edge_id,std_dev
309-3115,0.048161298
339-3115,0.04380243
354-3115,0.045145024
2205-3118,0.06486888
1409-3118,0.061826784
1325-3118,0.020096261
878-3118,0.046919294
1843-3118,0.09928868
1014-3120,0.04766759
1228-3118,0.021962697
2504-3117,0.04633438
1612-3117,0.046550598
53-3120,0.040540837
1167-3118,0.08353656
1597-3117,0.0263821
969-3117,0.07529858
871-3117,0.055984057
67-3115,0.042119652
178-3115,0.048246875
1642-3118,0.105482474
1182-3118,0.07046494
1162-3118,0.051543634
1831-3121,0.059201818
3076-3124,0.04387939
2535-3126,0.042850796
452-3122,0.042071
1830-3121,0.058671523
2979-3124,0.043491926
2917-3124,0.06196751
2561-3124,0.05477755
1227-3124,0.040383052
1116-3125,0.042186763
1268-3125,0.09133891
2727-3124,0.108988285
2596-3124,0.039589956
2550-3124,0.042965643
2439-3124,0.041670203
2415-3124,0.04199072
716-3125,0.107897215
2931-3128,0.033939485
368-3128,0.046543136
1260-3128,0.042586308
197-3131,0.06568088
123-3131,0.04480243
474-3131,0.039971873
726-3131,0.060409024
61-3132,0.04583389
2851-3128,0.04170069
443-3131,0.07279123
2529-3128,0.05424368
1280-3132,0.05376299
812-3130,0.09992695
972-3128,0.052241392
929-3128,0.041306634
576-3128,0.04686368
404-3128,0.04617163
2906-3128,0.060872473
545-3127,0.051083986
755-3129,0.041781187
1093-3129,0.041378036
2910-3129,0.081242524
2516-3128,0.0344526
368-3127,0.050553583
3034-3136,0.03190781
2224-3136,0.029130444
2132-3134,0.054962743
2696-3133,0.05920834
726-3136,0.061227366
2599-3136,0.041157655
1704-3135,0.083761126
2260-3136,0.059482712
2915-3136,0.05682312
2279-3138,0.038330957
1176-3137,0.051494807
2681-3139,0.04600013
2660-3139,0.0686515
755-3142,0.041281935
438-3147,0.030534577
446-3147,0.040432084
489-3147,0.041678246
2709-3147,0.040847644
161-3147,0.050277054
644-3147,0.044730674
2115-3147,0.0704255
2156-3147,0.055869356
2862-3142,0.061309475
2834-3142,0.035864826
2034-3147,0.06429616
2970-3143,0.03527338
1943-3144,0.039006732
2896-3146,0.056929685
1341-3143,0.04362966
1138-3143,0.043301262
1074-3143,0.041855842
692-3147,0.08006018
997-3143,0.060786393
1442-3147,0.060629036
23-3145,0.044701044
177-3145,0.087507576
259-3145,0.053175375
516-3145,0.042008072
876-3145,0.05263858
9-3145,0.05424954
1290-3152,0.04593539
308-3152,0.05985634
1485-3149,0.046254054
2420-3149,0.045770768
2012-3149,0.078414425
2846-3150,0.057074334
604-3149,0.05313659
2102-3151,0.040995847
1257-3150,0.04804154
1505-3152,0.061262306
1887-3149,0.061274283
734-3149,0.046478096
9-3149,0.064073
1640-3152,0.056458533
516-3149,0.057564054
735-3152,0.04600133
259-3149,0.063369535
2080-3153,0.06255199
319-3153,0.055966265
229-3153,0.044982005
401-3149,0.028590193
204-3153,0.06722157
177-3149,0.07725822
2991-3151,0.02813351
1832-3151,0.045559186
1268-3153,0.07156474
73-3152,0.048548494
2216-3153,0.100895144
281-3152,0.0809444
1474-3153,0.03550489
2594-3151,0.06879455
2727-3151,0.104230076
2883-3151,0.03624758
235-3150,0.044707865
478-3150,0.046830203
531-3150,0.045126077
557-3150,0.040414948
941-3150,0.112072594
2439-3151,0.040907927
888-3150,0.04247507
2379-3151,0.04127979
1279-3151,0.053853285
1226-3150,0.044720046
2145-3148,0.069012836
2107-3153,0.055303555
2018-3153,0.058940075
1117-3153,0.04215018
931-3148,0.095840305
2171-3151,0.0523356
837-3151,0.046109222
978-3151,0.042301018
1164-3151,0.041834984
1976-3153,0.04935491
2862-3157,0.03609394
2120-3163,0.056372184
1226-3156,0.044855446
1467-3158,0.036576692
2365-3157,0.040793136
1303-3159,0.030946987
2918-3164,0.046679053
3043-3157,0.07030978
2910-3157,0.05686756
2132-3159,0.06813592
2448-3157,0.043927845
2502-3157,0.05435479
2133-3155,0.047703642
1332-3155,0.07007077
2450-3157,0.08031747
2441-3157,0.041535873
2723-3157,0.07291726
1318-3157,0.046083722
1214-3157,0.04046386
856-3158,0.051491026
2514-3157,0.04968087
268-3161,0.041110326
748-3163,0.041758545
2666-3163,0.067244
2538-3158,0.057957046
10-3156,0.06499511
52-3156,0.041240364
446-3158,0.041423548
471-3158,0.07774583
87-3156,0.04483047
1640-3158,0.042989068
1030-3156,0.043376975
1888-3158,0.10790587
601-3156,0.04906654
2859-3156,0.03563492
1545-3156,0.04703171
2729-3156,0.07109274
2771-3156,0.045297343
1987-3160,0.03439374
2308-3154,0.15191275
74-3158,0.054647785
3063-3154,0.06634111
2885-3163,0.0638645
1140-3156,0.07754159
268-3167,0.040666293
1074-3167,0.043824952
1138-3167,0.038325842
1341-3167,0.042638704
400-3170,0.04974423
2976-3171,0.042943664
2237-3167,0.027848734
1616-3167,0.04586027
2226-3167,0.07019141
2480-3171,0.04768661
3141-3165,0.047997497
2513-3171,0.058127854
15-3168,0.058945138
1638-3174,0.04697565
372-3174,0.051674142
1155-3174,0.040519904
1018-3173,0.057660222
1422-3174,0.053707674
1226-3174,0.04270809
353-3173,0.1473027
910-3173,0.17129122
1545-3174,0.04128646
927-3174,0.040372275
16-3168,0.1369036
1689-3173,0.0410828
17-3168,0.12086327
615-3168,0.16525906
75-3168,0.12374762
515-3168,0.11798135
308-3169,0.042294774
601-3168,0.041580964
646-3169,0.040998466
2771-3174,0.17082785
2510-3174,0.054054424
2729-3174,0.08688745
2745-3174,0.06913021
2728-3174,0.10829295
1411-3168,0.15142615
1796-3169,0.040377602
2074-3169,0.040527977
52-3173,0.040840562
268-3172,0.041156985
3161-3172,0.067153625
2958-3175,0.05151889
1111-3177,0.048172105
1014-3177,0.071784824
960-3176,0.12562534
23-3162,0.088881426
180-3180,0.042710524
2365-3180,0.040750615
666-3180,0.04069084
2225-3182,0.045476973
253-3183,0.07276162
2588-3182,0.19442874
334-3183,0.06118455
2579-3182,0.048529387
577-3184,0.24572708
1066-3182,0.13084146
110-3181,0.031575624
1225-3182,0.15698357
906-3183,0.15169734
1397-3182,0.10975657
299-3182,0.098023966
2415-3186,0.0417594
2294-3186,0.09298759
910-3186,0.048913553
199-3181,0.055072173
118-3181,0.052321468
1712-3182,0.16528262
1778-3185,0.042950965
1482-3195,0.15345992
1219-3195,0.04826004
1480-3195,0.16691586
104-3194,0.052717727
1493-3194,0.09779609
1561-3189,0.07128501
1314-3192,0.0720284
294-3194,0.09903665
338-3194,0.04118751
898-3195,0.052397337
1028-3192,0.042393815
1307-3188,0.12727551
1704-3191,0.16177244
288-3190,0.058476772
1502-3191,0.04126459
1027-3191,0.13817853
625-3191,0.12504327
1568-3191,0.1528765
341-3195,0.1120363
1701-3191,0.14035125
1069-3191,0.12947887
1060-3187,0.04037275
61-3191,0.12433519
662-3196,0.040251993
777-3202,0.16042797
2164-3202,0.19227947
1208-3199,0.16705647
646-3196,0.042812448
112-3200,0.05608119
740-3196,0.044083614
748-3197,0.041242085
2785-3202,0.11852379
2907-3200,0.1185952
2843-3200,0.14683942
2619-3200,0.084879525
420-3200,0.13203484
2064-3202,0.14994699
308-3196,0.040591177
557-3197,0.14151357
489-3196,0.040547155
942-3197,0.054125775
3169-3196,0.040342525
1406-3197,0.13589564
423-3199,0.13943335
341-3204,0.104027264
2767-3196,0.04011849
1219-3204,0.04638938
1482-3204,0.1146411
1378-3198,0.078114405
1796-3196,0.04392597
1722-3196,0.041274723
1197-3197,0.044639163
898-3204,0.04930146
1090-3197,0.10208019
1630-3196,0.042542845
1571-3196,0.04089194
1349-3196,0.04360196
1274-3196,0.042261805
518-3196,0.040833097
1751-3197,0.10857893
1114-3197,0.10646123
2424-3201,0.043000482
2246-3207,0.06427988
2886-3201,0.041045096
112-3208,0.07150467
2744-3201,0.05168416
2731-3201,0.043200374
2133-3201,0.043309335
2796-3201,0.04981188
748-3201,0.04020701
652-3201,0.04245824
402-3201,0.04161829
1315-3208,0.11870019
2620-3208,0.119558044
2876-3208,0.09968744
2389-3209,0.056157857
1138-3201,0.04171132
1248-3210,0.18824597
840-3210,0.04673727
576-3210,0.044693172
1944-3214,0.051768836
183-3212,0.042042095
1638-3212,0.046564545
61-3220,0.066400535
1732-3214,0.056541547
2729-3212,0.041899055
1150-3212,0.043230463
2859-3212,0.052522592
3156-3212,0.047199074
1545-3212,0.04098915
525-3220,0.17175534
1140-3212,0.04014856
601-3212,0.04604549
2771-3212,0.0404472
1116-3216,0.041457128
2453-3214,0.049435917
2302-3215,0.043748766
1995-3220,0.18785343
1117-3216,0.041289262
2080-3216,0.12612975
2216-3216,0.045745403
625-3220,0.076688476
667-3220,0.18372221
1088-3214,0.04712549
529-3214,0.08078586
2539-3213,0.044391405
1027-3220,0.08649343
1514-3220,0.13616887
273-3213,0.059261367
689-3214,0.043636665
1568-3220,0.05576694
2981-3218,0.049674015
2910-3218,0.042821873
2723-3218,0.04460366
666-3218,0.0418406
827-3218,0.04151986
755-3218,0.04090174
856-3218,0.060195457
2448-3218,0.046835
903-3218,0.04588444
2630-3218,0.043076444
690-3218,0.040866815
2450-3218,0.040977716
347-3218,0.046136428
446-3218,0.04197299
1307-3217,0.17558376
161-3218,0.050494775
180-3218,0.041051615
323-3218,0.04374206
385-3218,0.04406407
136-3218,0.044159222
81-3217,0.11454951
644-3218,0.042094234
1264-3221,0.050416622
3152-3218,0.04116381
694-3221,0.103415646
990-3218,0.040468134
3217-3267,0.035424534
2583-3218,0.076225825
2585-3218,0.06630083
1216-3218,0.043134995
1242-3218,0.04164202
2406-3218,0.07557465
299-3219,0.14470969
1318-3218,0.04159035
1640-3218,0.041602727
2029-3218,0.06650624
2048-3218,0.041955728
2100-3218,0.043113098
2134-3218,0.042607225
2169-3218,0.040238805
1572-3218,0.043599546
2441-3218,0.044080175
2172-3218,0.05902308
2538-3218,0.044749394
1087-3218,0.04450233
1214-3218,0.042123374
2502-3218,0.045637377
2514-3218,0.047651824
2365-3218,0.04366968
3129-3218,0.041375853
2862-3218,0.08661489
3157-3218,0.04311386
3158-3218,0.042396404
2473-3218,0.06264952
1328-3225,0.04283117
392-3222,0.112840146
2199-3230,0.044137992
1124-3226,0.0986074
880-3230,0.13801609
55-3230,0.07476373
73-3230,0.08205979
1571-3222,0.040748183
402-3225,0.040528424
662-3222,0.041796036
2714-3230,0.14029574
652-3225,0.041608043
750-3226,0.04541366
203-3230,0.04672638
82-3230,0.046319075
929-3223,0.059255026
2855-3230,0.17902365
3224-3227,0.0508771
1630-3222,0.041541237
1691-3222,0.13544813
1827-3222,0.09056222
404-3223,0.042761266
2892-3222,0.08135067
2516-3223,0.1137458
1198-3229,0.11818319
2851-3223,0.13011461
2529-3223,0.13562909
705-3226,0.053100407
2828-3229,0.047095798
1523-3234,0.04188433
1353-3236,0.035974592
1339-3234,0.036658768
1208-3235,0.09573929
1456-3233,0.042883247
1229-3236,0.0383012
2508-3236,0.046547122
1400-3233,0.09873452
1523-3236,0.041214813
1246-3236,0.030298734
1214-3241,0.04082235
1587-3243,0.044412423
1530-3243,0.07538061
1757-3243,0.055984795
2903-3243,0.05208024
196-3246,0.06200831
625-3246,0.06409355
1027-3246,0.09208668
1883-3246,0.18921512
2169-3241,0.041145857
1406-3247,0.13162395
1909-3247,0.1691558
1117-3241,0.04188857
2947-3241,0.08036688
2940-3241,0.09482623
2501-3241,0.122071676
2820-3247,0.16523209
1318-3241,0.04447701
2216-3241,0.052857775
402-3240,0.040400453
1995-3246,0.13593036
1116-3241,0.042635392
1949-3249,0.057319358
874-3241,0.046042714
1529-3241,0.048393175
652-3240,0.041666426
690-3241,0.040677134
644-3241,0.042563453
827-3241,0.04126315
489-3241,0.039728098
446-3241,0.04180883
338-3241,0.042855754
323-3241,0.04125824
14-3241,0.14635926
1328-3240,0.04795412
789-3242,0.13579218
623-3244,0.044772174
3162-3239,0.079298325
2257-3244,0.09209531
391-3245,0.06392894
573-3245,0.081926174
1788-3245,0.09603198
1780-3248,0.04248396
2091-3248,0.04583972
2653-3249,0.059544314
2424-3240,0.041216474
159-3250,0.08341314
4-3250,0.05393964
2241-3250,0.080851674
1791-3257,0.12047714
235-3257,0.049796864
229-3257,0.051501643
2261-3255,0.051971253
20-3253,0.10932014
404-3253,0.043319445
2288-3257,0.09897011
1226-3257,0.042371668
954-3257,0.07665884
682-3257,0.047444154
2963-3252,0.047259696
846-3255,0.041939873
122-3256,0.13663167
599-3257,0.10119527
681-3257,0.08573363
2302-3257,0.07203544
1782-3253,0.12984245
1584-3252,0.037727773
1462-3252,0.061216462
1581-3254,0.051456846
368-3253,0.09521164
1502-3256,0.06722137
2051-3252,0.055681672
2009-3260,0.11771536
903-3261,0.043909214
666-3261,0.04214631
3065-3263,0.076900415
2711-3263,0.1284244
2851-3258,0.14360021
1119-3263,0.14704947
936-3263,0.13617307
1042-3260,0.10862253
368-3258,0.12812608
2516-3258,0.09408885
1527-3261,0.11499388
1233-3261,0.114535995
2108-3261,0.13230221
2365-3261,0.042043015
1197-3260,0.04817599
2441-3261,0.04355159
1288-3260,0.1289285
1548-3260,0.16196017
1990-3260,0.12957841
2448-3261,0.04475741
2450-3261,0.042434458
3179-3264,0.05547349
884-3263,0.1300409
1529-3261,0.04503126
492-3260,0.10324864
748-3260,0.0417615
2133-3260,0.040774103
2502-3261,0.043955192
207-3263,0.15052788
2723-3261,0.04685371
2910-3261,0.042464327
2940-3261,0.045421705
2947-3261,0.046681236
2626-3260,0.061415568
1260-3258,0.142219
2981-3261,0.05877612
3043-3261,0.15137652
1315-3263,0.05028501
3157-3261,0.045731105
929-3258,0.045387104
1200-3258,0.17335533
1307-3267,0.10587314
1569-3263,0.10846048
757-3258,0.14629541
2886-3260,0.040253915
404-3258,0.03976953
1601-3262,0.05452992
1598-3263,0.07642259
2383-3263,0.13506268
2647-3263,0.12213021
2514-3261,0.040052693
3218-3261,0.117735565
592-3270,0.14133017
452-3270,0.09807382
335-3270,0.10474033
510-3269,0.049519088
1373-3269,0.047488436
314-3270,0.103524014
17-3270,0.080969915
16-3270,0.12383232
200-3269,0.04666677
1195-3272,0.05581627
198-3269,0.0799351
1287-3266,0.045140196
1137-3268,0.036473062
194-3269,0.0938986
858-3269,0.055571064
2033-3271,0.029445982
2117-3270,0.13342379
1331-3269,0.06575816
1402-3270,0.10774797
792-3270,0.11959361
615-3270,0.11139853
1612-3270,0.094610505
3180-3275,0.091592476
2514-3275,0.04082459
2723-3275,0.041003313
2439-3274,0.042352244
3043-3275,0.04498244
3157-3275,0.04092262
3261-3275,0.13548112
1207-3277,0.043554105
2502-3275,0.041323923
1885-3275,0.070258394
2240-3273,0.043105874
1608-3274,0.06347041
2415-3274,0.04218457
888-3274,0.04306606
1988-3277,0.04227172
1343-3277,0.043721825
1966-3277,0.10288666
659-3277,0.04084371
3090-3277,0.12450676
2450-3275,0.040599566
2448-3275,0.040241197
2365-3275,0.041832037
2732-3277,0.052415475
903-3275,0.042028394
3113-3277,0.1392979
2561-3274,0.044224046
2550-3274,0.044673696
2441-3275,0.04188598
2121-3277,0.04513811
440-3277,0.04118172
1780-3277,0.040675998
666-3275,0.04071342
1616-3278,0.14104436
685-3280,0.07153286
2801-3279,0.055977758
2306-3278,0.19001426
1030-3278,0.13445391
343-3284,0.039345965
391-3281,0.11412223
292-3281,0.10311257
355-3281,0.09920991
2192-3281,0.1526898
2844-3283,0.17031802
2669-3284,0.06610999
1539-3283,0.21287595
3062-3281,0.105580084
419-3284,0.04153631
947-3283,0.08663278
421-3283,0.063511975
3259-3281,0.13396429
959-3284,0.04880675
905-3278,0.12693843
2279-3285,0.065059066
3214-3281,0.17427278
3061-3281,0.095171005
2415-3281,0.041772548
1497-3284,0.042405162
479-3288,0.1665484
1942-3288,0.14562234
2704-3287,0.10633525
2929-3287,0.08526991
1367-3287,0.05477824
1998-3287,0.042264473
2778-3289,0.070560805
2806-3289,0.09218477
2560-3289,0.04268261
3143-3289,0.08107434
1074-3289,0.048951335
2970-3289,0.06365365
1423-3289,0.044277996
2544-3289,0.09858736
1341-3289,0.06190294
1268-3289,0.07466507
1138-3289,0.04148119
1085-3289,0.049574636
2359-3289,0.1469146
2254-3291,0.047642898
1689-3291,0.0418559
1689-3295,0.04649792
1640-3295,0.04280087
52-3295,0.047199327
1509-3295,0.11491556
739-3295,0.05387638
490-3297,0.07737508
749-3297,0.099969424
994-3297,0.10755458
2842-3297,0.040362265
826-3295,0.13011013
21-3295,0.079261445
39-3295,0.049986202
1838-3295,0.17519474
58-3295,0.12885076
244-3295,0.099792495
439-3295,0.099494934
471-3295,0.04598067
553-3295,0.041421007
692-3295,0.12117881
10-3295,0.06232502
816-3295,0.10498246
2267-3295,0.11574538
2264-3295,0.086687304
825-3295,0.041443553
2042-3295,0.12512416
1661-3295,0.042061497
3072-3296,0.03518736
2895-3296,0.04316283
1093-3295,0.047225483
1094-3295,0.05000543
1150-3295,0.04268629
1216-3295,0.042258035
1242-3295,0.04452462
1290-3295,0.04828985
1393-3295,0.15552978
1456-3295,0.047170173
2771-3295,0.041946128
2730-3295,0.1270061
2729-3295,0.041127294
2329-3295,0.15435521
2310-3295,0.10311655
1580-3295,0.15092918
2005-3295,0.12701601
604-3299,0.11498901
980-3298,0.061553355
516-3299,0.08025962
876-3299,0.14224577
2727-3299,0.053094517
9-3299,0.119811445
2113-3299,0.08010784
1439-3299,0.09229792
1396-3299,0.115903035
1323-3299,0.10645102
1227-3299,0.04144108
2415-3299,0.042521708
168-3304,0.047249474
513-3302,0.03897677
84-3304,0.041015606
1026-3301,0.051807556
3042-3301,0.0396861
1138-3310,0.041937638
565-3311,0.042824175
594-3311,0.09581702
944-3308,0.1370017
1074-3310,0.08321528
1085-3310,0.04888691
2225-3306,0.10257559
1616-3310,0.045244806
731-3305,0.04577193
1922-3310,0.04903518
1655-3311,0.12983592
52-3305,0.04468718
1336-3306,0.071973555
1843-3305,0.09802306
1341-3310,0.07791468
2803-3307,0.10200044
1651-3310,0.048554543
2579-3306,0.09530755
3176-3308,0.15111162
2493-3310,0.050559167
2404-3307,0.08907961
2171-3305,0.12553655
2386-3309,0.14846115
1951-3309,0.15195526
1610-3309,0.109819576
665-3309,0.149866
600-3309,0.13556266
3167-3310,0.13179892
2237-3310,0.12856926
1386-3309,0.1329877
216-3309,0.116872
2756-3305,0.114990346
1780-3307,0.05025763
1901-3307,0.12395885
1988-3307,0.0418369
2091-3307,0.11105728
2560-3310,0.04771148
2121-3307,0.101231284
1009-3319,0.15376838
1187-3319,0.16031732
2941-3319,0.2027408
2862-3318,0.0405909
3077-3319,0.23824558
1214-3318,0.041148115
2859-3314,0.045122135
1001-3319,0.15763114
1318-3318,0.04165219
684-3319,0.17158279
161-3314,0.040680174
342-3319,0.16297849
2908-3319,0.16863489
2225-3314,0.06641526
2579-3314,0.042696074
1565-3314,0.04992833
1020-3314,0.11625599
965-3314,0.12485903
141-3314,0.12034521
2756-3314,0.123246156
406-3319,0.22780117
184-3314,0.13945237
179-3321,0.10293578
1144-3313,0.04411361
1533-3319,0.20891285
1841-3319,0.1965281
2928-3313,0.05971513
1404-3316,0.10341938
3054-3316,0.057266954
3105-3316,0.057630446
2074-3317,0.042926792
178-3321,0.088156834
299-3321,0.12504332
2434-3313,0.04150626
2554-3320,0.08890497
